pdp_url,product_name,regular_price,brand,net_quantity,country_of_origin,description,care_instructions,material_composition,clothing_fit,images,color,breadcrumb,sku,size
https://www.westside.com/products/studiofit-black-ribbed-cotton-blend-a-line-dress-301018849?variant=44445447061557,Studiofit Black Ribbed Cotton-Blend A-Line Dress,999.0,Studiofit,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",A-Line Fit,"['https://www.westside.com/cdn/shop/files/301018849BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301018849BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301018849BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301018849BLACK_3.jpg']",[],Home > Studiofit Black Ribbed Cotton-Blend A-Line Dress,301018849001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/gia-mustard-floral-printed-cotton-t-shirt-301018561?variant=44445228728373,Gia Mustard Floral Printed Cotton T-Shirt,599.0,Gia,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018561MUSTARD_1.jpg', 'https://www.westside.com/cdn/shop/files/301018561MUSTARD_3.jpg', 'https://www.westside.com/cdn/shop/files/301018561MUSTARD_2.jpg', 'https://www.westside.com/cdn/shop/files/301018561MUSTARD_4.jpg']",[],Home > Gia Mustard Floral Printed Cotton T-Shirt,301018561001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wardrobe-blue-striped-shirt-301004073?variant=44280958550069,Wardrobe Blue Striped Shirt,699.0,Wardrobe,1N,India,,Machine Wash,"51% Polyester, 49% Cotton",Regular Fit,"['https://www.westside.com/cdn/shop/files/301004073BLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301004073BLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301004073BLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301004073BLUE_2.jpg']",[],Home > Wardrobe Blue Striped Shirt,301004073001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/wunderlove-black-ribbed-textured-cotton-blend-camisole-300979700?variant=43487772704821,Wunderlove Black Ribbed Textured Cotton-Blend Camisole,499.0,Wunderlove,1N,India,,Machine Wash,"98% Cotton, 2% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/300979700BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/300979700BLACK_6.jpg', 'https://www.westside.com/cdn/shop/files/300979700BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/300979700BLACK_5.jpg', 'https://www.westside.com/cdn/shop/files/300979700BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/300979700BLACK_2.jpg']",[],Home > Wunderlove Black Ribbed Textured Cotton-Blend Camisole,300979700001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wardrobe-white-floral-applique-detailed-t-shirt-301009825?variant=44336335749173,Wardrobe White Floral Applique-Detailed T-Shirt,999.0,Wardrobe,1N,India,,Machine Wash,"96% Polyester, 4% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301009825IVORY_2.jpg', 'https://www.westside.com/cdn/shop/files/301009825IVORY_4.jpg', 'https://www.westside.com/cdn/shop/files/301009825IVORY_1.jpg', 'https://www.westside.com/cdn/shop/files/301009825IVORY_3.jpg']",[],Home > Wardrobe White Floral Applique-Detailed T-Shirt,301009825001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-black-solid-cotton-blend-t-shirt-301019486?variant=44422723436597,Nuon Black Solid Cotton-Blend T-Shirt,399.0,Nuon,1N,India,,Machine Wash,"93% Cotton, 7% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301019486BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301019486BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301019486BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301019486BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301019486001_5_20copy.jpg']",[],Home > Nuon Black Solid Cotton-Blend T-Shirt,301019486001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-off-white-printed-linen-blend-shirt-301017141?variant=44448015417397,Nuon Off-White Printed Linen-Blend Shirt,999.0,Nuon,1N,India,,Machine Wash,"55% Linen, 45% Viscose",Regular Fit,"['https://www.westside.com/cdn/shop/files/301017141WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301017141WHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301017141WHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/301017141WHITE_4.jpg']",[],Home > Nuon Off-White Printed Linen-Blend Shirt,301017141001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/gia-purple-floral-design-cotton-t-shirt-301018562?variant=44445227778101,Gia Purple Floral Design Cotton T-Shirt,599.0,Gia,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018562AUBERGINE_2.jpg', 'https://www.westside.com/cdn/shop/files/301018562AUBERGINE_1.jpg', 'https://www.westside.com/cdn/shop/files/301018562AUBERGINE_4.jpg', 'https://www.westside.com/cdn/shop/files/301018562AUBERGINE_3.jpg']",[],Home > Gia Purple Floral Design Cotton T-Shirt,301018562001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/superstar-black-ribbed-criss-cross-waist-high-rise-cotton-pants-301006495?variant=44223917031477,Superstar Black Ribbed Criss-Cross Waist High-Rise Cotton Pants,999.0,Superstar,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006495BLACKK_3.jpg', 'https://www.westside.com/cdn/shop/files/301006495BLACKK_4.jpg', 'https://www.westside.com/cdn/shop/files/301006495BLACKK_2.jpg', 'https://www.westside.com/cdn/shop/files/301006495BLACKK_1.jpg']",[],Home > Superstar Black Ribbed Criss-Cross Waist High-Rise Cotton Pants,301006495001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-black-striped-knit-textured-polo-t-shirt-301018871?variant=44448015056949,Studiofit Black Striped Knit-Textured Polo T-Shirt,599.0,Studiofit,1N,India,,Machine Wash,"80% Polyester, 20% Cotton",Regular Fit,"['https://www.westside.com/cdn/shop/files/301018871BLACKOFFWHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301018871BLACKOFFWHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301018871BLACKOFFWHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301018871BLACKOFFWHITE_3.jpg']",[],Home > Studiofit Black Striped Knit-Textured Polo T-Shirt,301018871001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/wardrobe-black-abstract-print-top-301004410?variant=44242635456565,Wardrobe Black Abstract Print Top,999.0,Wardrobe,1N,Sri Lanka,,Machine Wash,"95% Polyester, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301004410BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301004410BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301004410BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301004410BLACK_3.jpg']",[],Home > Wardrobe Black Abstract Print Top,301004410001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-white-solid-cotton-blend-t-shirt-301019486?variant=44422722781237,Nuon White Solid Cotton-Blend T-Shirt,399.0,Nuon,1N,India,,Machine Wash,"93% Cotton, 7% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301019486006_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/301019486WHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301019486WHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301019486WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301019486WHITE_3.jpg']",[],Home > Nuon White Solid Cotton-Blend T-Shirt,301019486006,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/wunderlove-black-high-waist-seamfree-shapewear-300976858?variant=43466020159541,Wunderlove Black High-Waist Seamfree Shapewear,999.0,Wunderlove,1N,India,,Machine Wash,"90% Polyamide, 10% Elastane","The model is 5'10"" and is wearing a size S","['https://www.westside.com/cdn/shop/files/300976858BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/300976858BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/300976858BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/300976858001.jpg', 'https://www.westside.com/cdn/shop/files/300976858BLACK_2.jpg']",[],Home > Wunderlove Black High-Waist Seamfree Shapewear,300976858001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wardrobe-white-floral-detailed-cotton-t-shirt-301020988?variant=44482876440629,Wardrobe White Floral Detailed Cotton T-Shirt,999.0,Wardrobe,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301020988IVORY_4.jpg', 'https://www.westside.com/cdn/shop/files/301020988IVORY_3.jpg', 'https://www.westside.com/cdn/shop/files/301020988IVORY_1.jpg', 'https://www.westside.com/cdn/shop/files/301020988IVORY_2.jpg']",[],Home > Wardrobe White Floral Detailed Cotton T-Shirt,301020988001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-beige-solid-mid-rise-pants-301014386?variant=44383596740661,Nuon Beige Solid Mid-Rise Pants,999.0,Nuon,1N,India,,Machine Wash,100% Polyester,Regular Fit,"['https://www.westside.com/cdn/shop/files/301014386BEIGE_3.jpg', 'https://www.westside.com/cdn/shop/files/301014386BEIGE_2.jpg', 'https://www.westside.com/cdn/shop/files/301014386BEIGE_4.jpg', 'https://www.westside.com/cdn/shop/files/301014386BEIGE_1.jpg']",[],Home > Nuon Beige Solid Mid-Rise Pants,301014386001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-light-pink-text-design-cotton-t-shirt-301022107?variant=44473952469045,Studiofit Light Pink Text Design Cotton T-Shirt,499.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301022107LIGHTPINK_3.jpg', 'https://www.westside.com/cdn/shop/files/301022107LIGHTPINK_2.jpg', 'https://www.westside.com/cdn/shop/files/301022107LIGHTPINK_4.jpg', 'https://www.westside.com/cdn/shop/files/301022107LIGHTPINK_1.jpg']",[],Home > Studiofit Light Pink Text Design Cotton T-Shirt,301022107001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/wunderlove-dark-blue-heart-printed-high-rise-cotton-shorts-301008841?variant=44322078490677,Wunderlove Dark Blue Heart Printed High-Rise Cotton Shorts,499.0,Wunderlove,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301008841OCEANA_2.jpg', 'https://www.westside.com/cdn/shop/files/301008841OCEANA_4.jpg', 'https://www.westside.com/cdn/shop/files/301008841OCEANA_3.jpg', 'https://www.westside.com/cdn/shop/files/301008841OCEANA_1.jpg']",[],Home > Wunderlove Dark Blue Heart Printed High-Rise Cotton Shorts,301008841001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-light-pink-typographic-cotton-t-shirt-301022112?variant=44485379915829,Studiofit Light Pink Typographic Cotton T-Shirt,499.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301022112LT.PINK_4.jpg', 'https://www.westside.com/cdn/shop/files/301022112LT.PINK_3.jpg', 'https://www.westside.com/cdn/shop/files/301022112LT.PINK_2.jpg', 'https://www.westside.com/cdn/shop/files/301022112LT.PINK_1.jpg']",[],Home > Studiofit Light Pink Typographic Cotton T-Shirt,301022112001,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
https://www.westside.com/products/nuon-dusty-blue-colour-blocked-knitted-cotton-top-301020684?variant=44483150086197,Nuon Dusty Blue Colour-Blocked Knitted Cotton Top,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301020684BLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301020684BLUE_2.jpg', 'https://www.westside.com/cdn/shop/files/301020684BLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301020684BLUE_1.jpg']",[],Home > Nuon Dusty Blue Colour-Blocked Knitted Cotton Top,301020684006,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/lov-white-text-printed-cotton-t-shirt-301021467?variant=44474303578165,LOV White Text Printed Cotton T-Shirt,499.0,LOV,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301021467WHITEE_1.jpg', 'https://www.westside.com/cdn/shop/files/301021467WHITEE_2.jpg', 'https://www.westside.com/cdn/shop/files/301021467WHITEE_3.jpg', 'https://www.westside.com/cdn/shop/files/301021467WHITEE_4.jpg']",[],Home > LOV White Text Printed Cotton T-Shirt,301021467001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wunderlove-black-ribbed-bra-300961490?variant=42886663831605,Wunderlove Black Ribbed Bra,699.0,Wunderlove,1N,Bangladesh,,Machine Wash,100% Polyester,"The model is 5'9"" feet and wearing a size S","['https://www.westside.com/cdn/shop/files/300961490BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/300961490BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/300961490001_9f71ddfb-551a-47ae-b0ec-64f6656e5a3e.jpg', 'https://www.westside.com/cdn/shop/files/300961490001_1.jpg', 'https://www.westside.com/cdn/shop/files/300961490BLACK_3.jpg']",['Light Taupe'],Home > Wunderlove Black Ribbed Bra,300961490001,"['S', 'M', 'L']"
https://www.westside.com/products/wunderlove-white-ribbed-textured-cotton-blend-camisole-300979701?variant=43487772901429,Wunderlove White Ribbed Textured Cotton-Blend Camisole,499.0,Wunderlove,1N,India,,Machine Wash,"98% Cotton, 2% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/300979701WHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/300979701WHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/300979701WHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/300979701WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/300979701WHITE_6.jpg', 'https://www.westside.com/cdn/shop/files/300979701WHITE_5.jpg']",[],Home > Wunderlove White Ribbed Textured Cotton-Blend Camisole,300979701001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-white-ribbed-textured-polo-t-shirt-301019007?variant=44448009879605,Studiofit White Ribbed-Textured Polo T-Shirt,599.0,Studiofit,1N,India,,Machine Wash,"56% Polyester, 40% Cotton, 4% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301019007OFFWHITEBLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301019007OFFWHITEBLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301019007OFFWHITEBLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301019007OFFWHITEBLACK_2.jpg']",[],Home > Studiofit White Ribbed-Textured Polo T-Shirt,301019007001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/gia-black-floral-embroidered-cotton-t-shirt-301015287?variant=44368739631157,Gia Black Floral Embroidered Cotton T-Shirt,599.0,Gia,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301015287BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301015287BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301015287BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301015287BLACK_3.jpg']",[],Home > Gia Black Floral Embroidered Cotton T-Shirt,301015287001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wunderlove-red-solid-soft-cotton-top-301004669?variant=44283066449973,Wunderlove Red Solid Soft Cotton Top,499.0,Wunderlove,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301004669RED_4.jpg', 'https://www.westside.com/cdn/shop/files/301004669RED_3.jpg', 'https://www.westside.com/cdn/shop/files/301004669RED_2.jpg', 'https://www.westside.com/cdn/shop/files/301004669RED_1.jpg']",[],Home > Wunderlove Red Solid Soft Cotton Top,301004669001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/lov-black-floral-printed-cotton-t-shirt-301019376?variant=44445230268469,LOV Black Floral Printed Cotton T-Shirt,499.0,LOV,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301019376BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301019376BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301019376BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301019376BLACK_1.jpg']",[],Home > LOV Black Floral Printed Cotton T-Shirt,301019376001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wunderlove-white-ribbed-cotton-blend-square-neck-vest-300903300?variant=41493036662837,Wunderlove White Ribbed Cotton-Blend Square-Neck Vest,299.0,Wunderlove,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Model is 5ft 7in/170cm and is wearing a Medium,"['https://www.westside.com/cdn/shop/products/300903300WHITE_3.jpg', 'https://www.westside.com/cdn/shop/products/300903300WHITE_2.jpg', 'https://www.westside.com/cdn/shop/products/300903300WHITE_4.jpg', 'https://www.westside.com/cdn/shop/products/300903300WHITE_1.jpg']",[],Home > Wunderlove White Ribbed Cotton-Blend Square-Neck Vest,300903300001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-white-criss-cross-detailed-cotton-shirt-301020149?variant=44473951322165,Nuon White Criss-Cross Detailed Cotton Shirt,799.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301020149WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301020149WHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301020149WHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/301020149WHITE_2.jpg']",[],Home > Nuon White Criss-Cross Detailed Cotton Shirt,301020149001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/westside-blue-faux-leather-textured-sling-bag-301004394001?variant=44370000904245,Westside Blue Faux Leather Textured Sling Bag,599.0,Westside,1N,China,,Specialist Clean,,,"['https://www.westside.com/cdn/shop/files/301004394POWDERBLUE_2.jpg', 'https://www.westside.com/cdn/shop/files/301004394POWDERBLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301004394POWDERBLUE_1.jpg']",[],Home > Westside Blue Faux Leather Textured Sling Bag,301004394001,['Small']
https://www.westside.com/products/nuon-white-floral-detailed-cotton-t-shirt-301017331?variant=44437885943861,Nuon White Floral Detailed Cotton T-Shirt,399.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301017331BEIGE_2.jpg', 'https://www.westside.com/cdn/shop/files/301017331BEIGE_1.jpg', 'https://www.westside.com/cdn/shop/files/301017331BEIGE_3.jpg', 'https://www.westside.com/cdn/shop/files/301017331BEIGE_4.jpg']",[],Home > Nuon White Floral Detailed Cotton T-Shirt,301017331001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-black-text-printed-cotton-t-shirt-301017138?variant=44395702976565,Studiofit Black Text Printed Cotton T-Shirt,499.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301017138BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301017138BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301017138BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301017138BLACK_4.jpg']",[],Home > Studiofit Black Text Printed Cotton T-Shirt,301017138001,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
https://www.westside.com/products/lov-white-floral-design-cotton-t-shirt-301019375?variant=44445229875253,LOV White Floral Design Cotton T-Shirt,499.0,LOV,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301019375WHITEE_3.jpg', 'https://www.westside.com/cdn/shop/files/301019375WHITEE_4.jpg', 'https://www.westside.com/cdn/shop/files/301019375WHITEE_1.jpg', 'https://www.westside.com/cdn/shop/files/301019375WHITEE_2.jpg']",[],Home > LOV White Floral Design Cotton T-Shirt,301019375001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/wunderlove-black-white-cotton-blend-camisoles-pack-of-2-300909901?variant=41662582063157,Wunderlove Black and White Cotton Blend Camisoles - Pack of 2,399.0,Wunderlove,2N,India,,Machine Wash,"95%Cotton, 5%Elastane",Model is 5ft 8in/173cm and is wearing a Small,"['https://www.westside.com/cdn/shop/products/300909901-BLACK_WHITE_2.jpg', 'https://www.westside.com/cdn/shop/products/300909901-BLACK_WHITE_3.jpg', 'https://www.westside.com/cdn/shop/products/300909901-BLACK_WHITE_4.jpg']",[],Home > Wunderlove Black and White Cotton Blend Camisoles - Pack of 2,300909901001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
