pdp_url,product_name,regular_price,price_was,percentage_discount,product_description,breadcrumb,rating,review,image,alchole_percentage,ingredient,allergens,alchol_by_volume,instock,nutritions
https://www.gall.nl/valdivieso-patagon-velvet-red-rood-75cl-446211.html,Valdivieso Patagon Velvet Red,6.65,,,"Chileense rode blend van cabernet sauvignon, carmenère, merlot, syrah en alicante bouschet. Hij is vol, rijk en zelfs een tikje zoet. Je proeft bramen, zwarte bessen en pruimen. Heerlijk bij melanzane alla Parmigiana.",Home > Wijn > Rode wijn > Soepele rode wijn,4.4,29,https://static.gall.nl/images/IMG_1684070_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/cune-rioja-crianza-rood-75cl-308226.html,Cune Rioja Crianza,8.99,,,Rioja Crianza gemaakt van 85% Tempranillo aangevuld met Garnacha en Mazuelo. Hij rijpt 12 maanden op hout en smaakt naar donker fruit met een hint van vanille.,Home > Wijn > Rode wijn > Stevige rode wijn,4.3,126,https://static.gall.nl/images/IMG_682220_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/bajoz-tinto-rood-75cl-339296.html,Bajoz Tinto,5.65,,,"100% tempranillo uit DO Toro. De wijn wordt niet gerijpt op hout, waardoor de wijnmaker de focus legt op het fruit. Je proeft aardbeien, frambozen, kersen en drop.",Home > Wijn > Rode wijn > Stevige rode wijn,4.3,23,https://static.gall.nl/images/IMG_682151_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/faber-chardonnay-wit-75cl-802042.html,Faber Chardonnay,5.99,,,De wijnen van Faber zijn gedealcoholiseerd. Dat wil zeggen dat de alcohol uit de wijn is gehaald en dat de smaak daardoor meer in de richting komt van echte wijn. Vol en fruitig met perzik en citrus.,Home > Wijn > Witte wijn > Volle witte wijn,4.4,66,https://static.gall.nl/images/IMG_1127741_500.png,0%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/arrogant-frog-blanc-bag-in-box-wit-300cl-138673.html,Arrogant Frog Blanc Bag in Box,21.79,,,"Handige Bag in Box met een blend van chardonnay en viognier uit de Languedoc. Vol en rijk met perzik, citroen en noten. Daarnaast bloemen, abrikoos en nectarine.",Home > Wijn > Witte wijn > Volle witte wijn,4.4,77,https://static.gall.nl/images/IMG_681049_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,300CL,True,
https://www.gall.nl/mucho-mas-blanco-bag-in-box-wit-300cl-408794.html,Mucho Mas Blanco Bag in Box,22.99,,,"Het doel van de wijnmaker was om een onderscheidende wijn te maken door de kwaliteiten van drie verschillende druivenrassen (verdejo, sauvignon blanc en chardonnay) te benutten. De druiven vergisten in roestvrijstalen tanks. De chardonnay rijpt daarna nog op een Frans eikenhouten vat. De combinatie zorgt voor een frisse wijn met fruitige tonen van perzik, abrikoos en vanille.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.6,92,https://static.gall.nl/images/IMG_308852_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,300CL,True,
https://www.gall.nl/gall-gall-just-white-wit-75cl-308765.html,Gall & Gall Just White,4.19,,,"Onze droge witte huiswijn. Gemaakt van macabeo-druiven die groeien in het Spaanse La Mancha. Aromatisch, fruitig en soepel met de smaak van appel en peer. Uitstekend geschikt als borrelwijn.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.3,78,https://static.gall.nl/images/IMG_682140_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/cune-rosado-rose-75cl-106216.html,Cune Rosado,9.19,,,"100% tempranillo uit Rioja. Je proeft frambozen, aardbei en blauwe bessen. Daarnaast een dropachtig vleugje zoethout en een krachtige afdronk. Een stevige rosé dus!",Home > Wijn > Rosé wijn,4.4,22,https://static.gall.nl/images/IMG_682179_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/valdivieso-winemakers-reserva-sauvignon-blanc-wit-75cl-389994.html,Valdivieso Winemaker's Reserva Sauvignon Blanc,7.29,,,Chileense sauvignon blanc gemaakt door de Nieuw-Zeelander Brett David Jackson. De Winemaker Reserva is nog net iets beter dan de instapwijn van Valdivieso.,Home > Wijn > Witte wijn > Frisse witte wijn,4.5,199,https://static.gall.nl/images/IMG_680302_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/la-capitana-barrel-reserve-chardonnay-wit-75cl-389188.html,La Capitana Barrel Reserve Chardonnay,9.29,,,"Voor deze wijn wordt alleen de beste 5% van de chardonnay oogst gebruikt. 50% van deze volle, rijke en intense wijn rijpt een half jaar op eikenhouten vaten.",Home > Wijn > Witte wijn > Volle witte wijn,4.4,135,https://static.gall.nl/images/IMG_2278276_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/stonelake-chardonnay-wit-75cl-117358.html,Stonelake Chardonnay,4.99,,,"20% van deze Chileense chardonnay komt tijdens de fermentatie in contact met Frans eiken. Dit geeft een romig mondgevoel. Daarnaast citroen, ananas en een lichte mineraliteit.",Home > Wijn > Witte wijn > Volle witte wijn,4.2,129,https://static.gall.nl/images/IMG_680259_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/riporta-rosato-rose-75cl-410209.html,Riporta Rosato,7.99,,,"Een briljante lichtroze kleur, een geurig boeket met fruitige tonen van wilde aardbeien en granaatappel gecombineerd met delicate bloemige geuren. Deze rosé past perfect bij lichte voorgerechten en salade met watermeloen en feta.",Home > Wijn > Rosé wijn,4.6,64,https://static.gall.nl/images/IMG_687022_500.png,"12,2%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/sarria-verdejo-wit-75cl-308587.html,Sarría Verdejo,6.99,,,"Rueda is een perfect aperitief. Sappig en fris, maar met zachte zuren. Denk aan een mix van nectarine en gele appel; sappig, fris en vol tegelijkertijd. Een perfecte borrelwijn.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.3,106,https://static.gall.nl/images/IMG_842180_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/faber-rose-rose-75cl-802050.html,Faber Rosé,5.99,,,Deze rosé van Faber is gedealcoholiseerd. Er wordt eerst een wijn gemaakt en vervolgens wordt de alcohol uit de wijn gehaald. Hierdoor wordt de smaak van de druiven zoveel mogelijk behouden.,Home > Wijn > Rosé wijn,4.2,26,https://static.gall.nl/images/IMG_1127745_500.png,0%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/beacon-hill-sauvignon-blanc-wit-75cl-120049.html,Beacon Hill Sauvignon Blanc,4.99,,,Drink deze wijn zo jeugdig mogelijk. Dan proef je tropisch fruit zoals guave en meloen met kruisbessen. Een heerlijke wijn voor bij de borrel of bij mosselen.,Home > Wijn > Witte wijn > Frisse witte wijn,3.8,29,https://static.gall.nl/images/IMG_682361_500.png,12%,,,75CL,True,
https://www.gall.nl/clearwater-cove-sauvigon-blanc-blush-rose-75cl-383163.html,Clearwater Cove Sauvigon Blanc Blush,11.29,,,Rosé gemaakt van uitsluitend sauvignon blanc is onmogelijk. Want van witte druiven kan je alleen maar witte wijn maken. Het geheim is de toevoeging van 2% merlot.,Home > Wijn > Rosé wijn,4.3,44,https://static.gall.nl/images/IMG_1815925_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/gassiot-white-port-wit-75cl-457604.html,Gassiot White Port,6.35,19.99,,Witte port gemaakt van diverse inheemse druiven uit de Douro-vallei. Drink hem als aperitief. Licht gekoeld en puur. Of in de mix met tonic met een schijfje citroen en een takje verse munt.,Home > Port en sherry > Port,4.6,49,https://static.gall.nl/images/IMG_685173_500.png,19%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ogio-pinot-grigio-wit-75cl-259381.html,Ogio Pinot Grigio,8.59,7.29,25%,,Home > Wijn > Witte wijn > Fruitige witte wijn,4.2,199,https://static.gall.nl/images/IMG_681869_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/errazuriz-estate-cabernet-sauvignon-reserva-rood-75cl-409448.html,Errazuriz Estate Cabernet Sauvignon Reserva,9.29,,,"Voor deze Cabernet Sauvignon Reserva komen de druiven uit de Aconcagua Valley. De wijn rijpt 12 maanden, zonder dat het houtgebruik overheerst. Heerlijk bij eendenborst.",Home > Wijn > Rode wijn > Stevige rode wijn,4.3,12,https://static.gall.nl/images/IMG_684383_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/domaine-andau-gr%C3%BCner-veltliner-wit-75cl-219851.html,Domaine Andau Grüner Veltliner,7.99,,,"Deze Oostenrijkse witte wijn herken je aan de geur van rijpe perziken, witte peper en een verfrissende mineraliteit. Hij is elegant met mooie, verfijnde zuren en geeft een schoon mondgevoel.",Home > Wijn > Witte wijn > Frisse witte wijn,4.1,71,https://static.gall.nl/images/IMG_681987_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/lourensford-the-dome-chardonnay-wit-75cl-148539.html,Lourensford The Dome Chardonnay,10.59,,,De naam Dome verwijst naar het natuurlijk gevormde amfitheater die de wijngaarden van Lourensford vormen. Deels op hout gerijpte Zuid-Afrikaanse chardonnay uit Somerset West.,Home > Wijn > Witte wijn,4.7,6,https://static.gall.nl/images/IMG_308321_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/gall-gall-just-rose-rose-75cl-308722.html,Gall & Gall Just Rosé,4.19,,,"Soepele, volle Spaanse rosé gemaakt van de druif garnacha. Met de smaak van zongerijpt rood zomerfruit zoals frambozen, aardbeien en bessen. En niet geheel onbelangrijk: zeer voordelig.",Home > Wijn > Rosé wijn,4.3,53,https://static.gall.nl/images/IMG_682138_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/bruce-jack-sauvignon-blanc-wit-75cl-145122.html,Bruce Jack Sauvignon Blanc,7.99,60.94,,"Deze Zuid-Afrikaanse sauvignon wordt vergeleken met een Pouilly-Fumé. Levendig en fris met groene appels, citrus- en steenfruit zoals perzik, abrikoos en nectarine.",Home > Wijn > Witte wijn,4.3,159,https://static.gall.nl/images/IMG_680383_500.png,11%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mount-vernon-sauvignon-blanc-wit-75cl-386936.html,Mount Vernon Sauvignon Blanc,11.29,,,"Nieuw-Zeelandse sauvignon blanc op z’n best. Alles wat je ruikt is groen van kleur: vers gemaaid gras, appel, kiwi en limoen. Intens en knallend fris met passiefruit. Perfect aperitief of bij sushi.",Home > Wijn > Witte wijn > Frisse witte wijn,4.7,199,https://static.gall.nl/images/IMG_2343666_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/inycon-growers-pinot-grigio-wit-75cl-289221.html,Inycon Growers Pinot Grigio,7.69,,,Een zeer fruitige Pinot Grigio uit Sicilië. Deze druif groeit hier over het hele eiland en er worden heerlijke wijnen van gemaakt. Deze Siciliaanse pinot grigio's zijn iets bloemiger dan de pinot grigio's uit Noord-Italië.,Home > Wijn > Witte wijn > Fruitige witte wijn,4.3,171,https://static.gall.nl/images/IMG_2035692_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/oveja-negra-gran-reserva-cabernet-franc-carmenere-rood-75cl-405043.html,Oveja Negra Gran Reserva Cabernet Franc Carmenère,7.99,,,In deze Gran Reserva zorgt de carmenère voor de krachtige smaak. De cabernet franc zorgt voor de fruitigheid. Een stoere wijn maar met een zachte afdronk.,Home > Wijn > Rode wijn > Stevige rode wijn,4.4,17,https://static.gall.nl/images/IMG_308818_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/artesano-de-argento-white-malbec-wit-75cl-405515.html,Artesano de Argento White Malbec,9.29,,,Deze witte malbec is vrij uitzonderlijk. Een witte wijn gemaakt van blauwe druiven. Oftewel: een ‘blanc de noirs’. Hij is levendig en fris met citrus en groene appel.,Home > Wijn > Witte wijn > Frisse witte wijn,4.9,7,https://static.gall.nl/images/IMG_308830_500.png,"13,5%",Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/vallee-loire-touraine-sauvignon-blanc-wit-75cl-159018.html,Vallée Loire Touraine Sauvignon Blanc,7.79,,,"Touraine is het gebied rondom de stad Tours, het oorspronkelijke herkomstgebied van sauvignon blanc. Je proeft citroen, groene appel en vers gemaaid gras. Heerlijk als borrelwijn of bij een salade.",Home > Wijn > Witte wijn > Frisse witte wijn,4.5,98,https://static.gall.nl/images/IMG_308517_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/tokara-sauvignon-blanc-wit-75cl-380350.html,Tokara Sauvignon Blanc,11.69,,,Tokara is een van de beste en meest gunstig gelegen wijnhuizen van Zuid-Afrika. Het domein ligt op 400 meter hoogte en profiteert zo van voldoende verkoeling. Je proeft groene appel en limoen.,Home > Wijn > Witte wijn > Frisse witte wijn,4.6,46,https://static.gall.nl/images/IMG_682417_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/arrogant-frog-single-vineyard-chardonnay-les-cres-wit-75cl-128961.html,Arrogant Frog Single Vineyard Chardonnay Les Cres,9.29,,,Deze intense chardonnay wordt van druiven gemaakt van speciaal geselecteerde wijngaarden. Volle chardonnay waarin je heerlijk rijp mangofruit en de smaak van boter proeft.,Home > Wijn > Witte wijn > Volle witte wijn,4.4,133,https://static.gall.nl/images/IMG_2350539_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/faber-sauvignon-blanc-wit-75cl-400114.html,Faber Sauvignon Blanc,5.99,,,"Faber maakt deze alcoholvrije sauvignon blanc. Hij is licht en crispy. Ondanks dat de alcohol uit de wijn is gehaald, proef je nog duidelijke aroma’s van groene appel, citroen en vers gemaaid gras.",Home > Wijn > Witte wijn > Frisse witte wijn,4.1,46,https://static.gall.nl/images/IMG_1127749_500.png,0%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/felix-solis-fyi-rood-75cl-163007.html,Felix Solis FYI,5.99,,,FYI is een blend van 60% tempranillo met gelijke delen cabernet sauvignon en garnacha. Hij is op en top Spaans: vol en zwoel met donker fruit en specerijen. Heerlijk bij een stoofschotel of kaasplank.,Home > Wijn > Rode wijn > Soepele rode wijn,4.4,133,https://static.gall.nl/images/IMG_308594_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/eco-viognier-organic-wit-75cl-446777.html,Eco Viognier Organic,7.29,,,"Chileense biologische viognier uit de Central Valley. Bloemig met een volle body en bescheiden zuren. Ontdek de smaak van nectarine, lelies en gember. Je serveert hem bij kruidige gerechten uit de Aziatische keuken. Ook geschikt binnen een vegan of vegetarisch dieet.",Home > Wijn > Witte wijn > Volle witte wijn,4.7,6,https://static.gall.nl/images/IMG_1745238_500.png,"13,5%",Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/errazuriz-max-shiraz-rood-75cl-414395.html,Errazuriz Max Shiraz,13.29,,,"Houtgerijpte Chileense shiraz uit de Aconcagua Valley. Deze rode wijn rijpt 12 maanden op Franse eikenhouten vaten, waarvan 25% nieuw. Je proeft rood en zwart fruit zoals cassis, blauwe bessen, kersen en frambozen. Daarnaast heeft hij duidelijke tonen van specerijen: kruidnagel, nootmuskaat en zwarte peper. Hij is bloemig met vers geroosterde koffiebonen. Schenk hem bij spareribs, spicy food of bij gerijpte kaas.",Home > Wijn > Rode wijn > Stevige rode wijn,4.7,6,https://static.gall.nl/images/IMG_891313_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/la-capitana-single-vineyard-carmenere-rood-75cl-402109.html,La Capitana Single Vineyard Carmenère,10.65,,,De La Capitana-wijnen van het Chileense Viña la Rosa zijn vernoemd naar de grootste palmboom van dit domein. In dit geval gemaakt van local hero carmenère afkomstig uit slechts één wijngaard.,Home > Wijn > Rode wijn > Soepele rode wijn,4.5,27,https://static.gall.nl/images/IMG_2278280_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/arrogant-frog-malbec-syrah-rood-75cl-102598.html,Arrogant Frog Malbec Syrah,8.65,,,"Zuid-Franse blend van 80% malbec en 20% syrah. Krachtig met rijpe pruimen, cassis, mokka en specerijen. Dankzij een korte houtrijping proef je vanille en zoethout. Barbecue-wijn bij uitstek! Deze wijn past perfect bij gourmet en bbq. ",Home > Wijn > Rode wijn > Soepele rode wijn,4.5,182,https://static.gall.nl/images/IMG_687008_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/arrogant-frog-chardonnay-bio-wit-75cl-129704.html,Arrogant Frog Chardonnay Bio,9.49,,,"Zuid-Franse houtgerijpte chardonnay. Uitgesproken, intens en met heel veel lengte. Gemaakt door een van de beste wijnmakers van de Languedoc: Jean-Claude Mas. Van biologisch verbouwde druiven.",Home > Wijn > Witte wijn > Volle witte wijn,4.4,24,https://static.gall.nl/images/IMG_681104_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/the-river-garden-classique-shiraz-rood-75cl-114863.html,The River Garden Classique Shiraz,9.99,,,"Zuid-Afrikaanse shiraz met donker fruit (zwarte bessen, cassis en bramen), stevige tannines en specerijen zoals kaneel. Heerlijk bij stoofschotels, maar ook geweldig in combinatie met wild.",Home > Wijn > Rode wijn > Soepele rode wijn,4.3,16,https://static.gall.nl/images/IMG_682396_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/kroon-van-oranje-rooi-rood-75cl-123978.html,Kroon van Oranje Rooi,5.49,,,"Zonovergoten rode blend van 85% ruby cabernet, 10% pinotage en 5% cinsaut. Ruby cabernet is het Californische antwoord op pinotage: een kruising tussen cabernet sauvignon en carignan.",Home > Wijn > Rode wijn > Soepele rode wijn,3.8,22,https://static.gall.nl/images/IMG_692782_500.png,"13,5%",,,75CL,True,
https://www.gall.nl/valdivieso-single-vineyard-carmenere-rood-75cl-107689.html,Valdivieso Single Vineyard Carmenère,13.29,,,"Deze wijn heeft 12 maanden gerijpt op Franse eikenhouten vaten. Het is een soepele allemansvriend, zoals merlot, maar dan met in de smaak paprika en chocolade. Je ontdekt pruimen, rijpe bessen en zwarte peper. ",Home > Wijn > Rode wijn > Soepele rode wijn,4.6,62,https://static.gall.nl/images/IMG_680237_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html,Tokara Shiraz,14.29,,,"Top shiraz uit Stellenbosch. Stoer en robuust, vol rood en zwart fruit, met zwarte peper, kaneel en viooltjes. Ondanks de vele zonuren heeft de wijn een aangename frisheid dankzij aanplant op hoogte.",Home > Wijn > Rode wijn > Soepele rode wijn,4.7,14,https://static.gall.nl/images/IMG_682418_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/arrogant-frog-sauvignon-blanc-wit-75cl-129372.html,Arrogant Frog Sauvignon Blanc,8.65,,,"Een frisse sauvignon blanc uit de Languedoc met citrus, kruisbes, tropisch fruit en vers gemaaid gras. Heerlijk bij sushi, garnalen of een groene salade.",Home > Wijn > Witte wijn,4.3,121,https://static.gall.nl/images/IMG_2216604_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
